SUBJECT_NUMBER,Chest,Weight,Hip,Sleeve,Height,Waist,Neck,Inseam,Forearm
13134,41.73,174.02,42.72,32.01,65.2,34.02,14.49,29.28,11.3
13137,34.37,130.02,36.97,32.6,64.8,29.06,12.44,30.38,9.33
13140,35.2,122.54,35.94,30.24,62.76,28.23,12.87,27.46,9.41
13302,35.67,115.06,35.43,29.96,59.17,27.36,13.27,26.87,9.09
13304,36.14,159.72,41.02,34.45,66.73,30.31,14.29,31.95,10.51
13305,38.43,150.92,39.69,30.12,61.81,31.73,14.61,27.58,9.88
13306,35.0,126.06,37.72,30.31,61.22,27.87,12.87,28.17,9.49
13307,34.45,121.22,38.19,30.12,59.65,28.07,14.37,24.98,10.31
13310,35.47,134.42,37.99,31.61,64.21,28.03,14.41,29.87,10.63
13344,37.76,160.16,40.47,33.74,67.8,33.07,14.92,30.77,10.43
13349,34.02,122.32,35.83,30.04,62.52,27.48,13.11,28.21,9.72
13350,39.29,168.52,42.6,32.6,62.99,34.29,14.49,29.51,10.39
13360,36.18,141.68,38.9,30.98,64.88,28.58,14.06,27.86,9.88
13363,35.28,131.12,38.5,31.69,65.12,26.77,13.46,29.04,9.57
13372,33.19,121.22,35.55,31.61,66.61,26.54,13.39,29.71,9.92
13375,34.92,137.5,41.06,30.2,64.65,28.94,13.58,28.84,10.16
13376,35.51,128.92,39.13,32.2,63.03,27.99,13.86,28.8,9.49
13377,36.02,134.2,37.8,30.12,63.03,28.78,13.58,28.06,9.84
13378,42.83,161.48,40.12,31.85,63.43,35.55,14.65,27.54,9.92
13379,35.16,140.14,38.66,33.19,65.63,27.52,12.95,31.01,9.92
13381,34.21,124.52,36.38,32.8,66.77,26.42,13.31,30.69,9.92
13512,36.1,156.86,40.67,32.36,67.83,29.09,13.78,30.61,10.0
13513,39.17,154.0,40.47,33.94,65.16,31.22,14.41,30.3,10.31
13516,34.06,137.94,39.61,33.94,65.63,26.85,12.8,31.4,10.39
13517,35.87,161.04,43.46,32.8,68.74,28.98,13.5,31.48,9.84
13518,37.2,144.98,39.17,31.65,63.19,30.75,14.21,28.21,10.98
13519,34.96,124.08,37.56,31.3,64.21,26.81,12.56,29.08,9.92
13585,39.57,154.44,40.87,32.52,65.31,31.77,12.87,29.63,9.76
13589,35.63,128.26,36.77,30.2,62.68,28.03,13.11,27.35,10.35
13591,35.79,145.42,38.58,33.78,66.54,28.19,13.7,31.99,9.92
13592,37.87,137.06,37.83,33.5,62.95,31.5,13.54,29.28,10.2
13597,32.48,101.2,33.86,29.92,63.07,26.54,12.56,28.69,8.98
13598,35.67,146.08,38.9,32.01,67.01,29.45,13.23,29.31,10.2
13599,37.68,143.0,37.76,32.01,62.68,30.24,14.69,27.82,10.43
13601,31.85,133.54,37.4,31.42,68.5,25.55,12.28,30.81,9.96
13604,35.55,146.3,39.69,33.27,66.61,29.33,14.29,31.17,10.24
13607,35.39,153.34,39.57,33.27,67.44,29.09,13.35,31.44,9.84
13610,35.28,145.42,40.24,30.91,63.66,28.03,13.58,28.61,10.0
13614,38.58,170.72,43.27,32.68,63.78,32.01,13.78,29.24,11.06
13615,34.25,118.36,35.43,30.71,62.09,26.3,13.23,27.03,9.37
13618,32.72,124.74,37.72,31.34,63.62,27.01,13.15,27.62,9.45
13619,40.24,158.4,38.9,32.56,65.87,32.87,13.43,30.26,10.08
13620,32.91,119.9,34.45,33.27,68.86,25.0,13.66,31.72,9.13
13624,37.4,148.28,38.9,32.52,66.97,29.41,14.09,30.26,9.92
13627,35.2,123.42,37.24,30.71,62.6,27.24,13.74,26.83,9.88
13628,33.54,128.48,38.66,31.93,65.63,26.22,13.39,29.75,9.76
13629,38.62,137.06,37.52,30.91,61.93,30.75,13.62,26.36,10.08
13630,33.5,121.0,36.89,30.67,60.91,27.36,12.99,26.28,9.65
13633,35.39,127.6,38.15,31.73,64.25,27.56,13.11,29.0,9.49
13651,36.38,155.1,39.72,32.4,68.27,31.73,13.78,31.91,9.57
13652,36.42,139.7,37.87,33.35,66.38,28.03,12.83,31.28,10.16
13821,36.65,131.34,38.35,31.26,65.2,27.72,13.19,28.72,9.61
14270,36.14,133.98,38.82,31.65,65.59,27.99,13.31,30.06,9.37
14273,35.16,135.3,38.9,31.61,66.34,27.52,13.07,31.72,10.04
14275,33.74,137.72,38.9,33.23,68.66,28.5,13.23,31.17,9.25
14292,34.09,120.34,37.32,31.1,62.52,24.21,12.68,27.39,9.8
14293,40.08,163.9,40.94,30.47,63.07,33.46,14.88,27.19,11.06
14294,39.45,187.22,45.98,34.37,69.45,30.94,14.37,31.48,10.75
14298,35.63,144.1,37.83,33.23,67.44,25.75,13.78,31.05,9.45
14305,34.21,143.0,40.08,32.01,65.12,27.76,13.5,29.71,9.72
14306,32.72,116.16,35.59,31.26,63.31,25.39,12.44,29.51,9.49
14310,36.81,134.2,37.24,32.44,65.43,30.63,12.83,31.6,9.25
14311,34.61,137.06,38.86,32.8,66.06,26.42,12.99,29.63,10.0
14313,38.39,161.48,40.87,33.15,68.54,29.17,14.21,30.81,10.39
14314,36.65,145.42,38.23,33.03,67.76,27.83,13.7,30.89,10.35
14317,35.35,139.04,38.11,30.67,65.16,28.9,13.35,29.12,9.84
14322,34.57,119.02,36.18,31.77,64.69,26.81,12.83,30.5,9.21
14325,35.12,111.32,36.3,29.84,60.16,26.34,12.17,27.78,8.98
14327,39.25,141.46,37.44,32.48,63.39,31.77,14.29,28.69,10.75
14331,35.08,137.06,40.79,29.57,62.64,28.46,13.9,27.31,9.61
14332,37.95,177.76,42.48,33.15,65.91,32.17,14.21,30.22,11.1
14333,35.87,132.22,37.8,32.36,61.57,27.8,14.09,29.47,9.61
14335,35.59,137.5,37.72,32.2,69.37,28.43,12.87,29.47,10.24
14337,35.31,147.62,39.17,33.58,67.01,28.11,13.58,29.98,10.63
14338,40.51,171.16,41.1,34.17,69.25,30.94,14.25,30.85,10.55
14340,38.19,151.58,39.72,31.81,62.48,31.46,13.7,28.33,10.47
14341,34.69,123.86,36.85,31.1,59.72,27.32,13.23,26.2,9.53
14343,31.57,95.04,33.74,29.37,60.35,23.23,12.4,27.19,8.62
14344,39.53,176.88,43.94,32.2,66.42,30.91,14.57,29.16,10.55
14345,34.84,150.92,39.09,35.59,68.35,28.54,13.98,33.29,10.98
15209,33.31,122.32,37.6,31.06,62.6,26.26,13.19,28.06,9.25
15210,39.65,144.54,38.11,31.26,63.31,30.59,13.39,29.55,9.65
15212,41.85,182.82,41.1,32.44,66.34,34.45,14.13,30.93,10.91
15215,35.16,133.54,38.62,30.51,62.01,28.19,13.39,27.62,10.04
15216,32.87,116.6,36.22,31.46,63.58,26.3,13.15,29.51,9.45
15217,40.63,163.02,39.33,29.84,60.87,34.06,15.12,26.24,11.65
15218,36.61,125.62,37.28,31.18,60.59,29.49,13.94,27.11,10.12
15219,35.39,139.48,37.72,33.5,66.34,27.2,13.54,29.91,10.31
15220,38.27,129.36,38.74,31.85,61.89,29.72,13.94,28.45,9.72
15225,36.34,138.6,39.61,29.49,62.05,29.61,13.94,26.56,10.91
15226,36.77,151.14,42.64,32.17,65.43,29.33,13.78,29.12,9.72
15231,37.01,122.54,37.2,29.33,58.54,30.87,14.09,25.18,9.45
15238,35.98,148.5,39.76,33.46,66.69,29.13,13.54,31.6,10.75
15244,34.65,131.56,38.46,31.14,63.39,27.36,13.19,27.7,9.72
15246,34.72,130.46,36.93,33.11,66.97,27.76,13.7,30.93,9.45
15255,36.26,136.84,38.11,32.24,65.08,25.71,13.9,29.31,9.8
15262,43.78,162.8,41.93,29.65,63.19,35.2,13.74,26.91,9.88
15264,34.72,110.0,34.33,30.28,60.24,26.93,13.07,26.68,9.72
15265,33.58,117.7,37.01,30.31,63.03,25.83,14.02,29.2,9.76
15271,37.6,151.14,38.31,31.14,63.66,30.28,14.33,29.94,10.83
15274,34.57,133.1,39.17,31.3,64.37,27.8,13.58,30.26,9.06
15277,32.99,113.52,35.94,30.2,62.17,26.26,13.35,28.29,9.53
15296,40.94,151.58,39.72,31.5,64.06,33.66,14.29,28.49,10.47
15297,35.39,141.24,40.04,30.31,62.4,28.86,13.7,27.58,9.96
15299,34.76,121.88,36.73,30.83,61.61,26.14,13.54,27.94,9.84
15300,34.06,113.08,33.7,30.39,61.69,26.14,13.03,28.13,9.37
15307,34.37,125.62,35.35,31.38,66.26,26.02,14.96,29.67,9.96
15311,30.87,113.3,36.26,30.75,61.89,24.49,13.66,29.35,9.76
15587,39.49,177.1,42.68,34.69,68.62,32.8,14.88,31.32,11.14
15591,37.95,148.28,38.27,32.24,65.91,28.39,13.74,30.69,10.83
15595,36.34,128.48,39.84,31.3,64.06,25.94,14.06,28.53,9.61
15597,31.61,113.08,35.55,30.55,63.19,23.86,12.2,27.39,9.45
15603,35.39,147.4,39.8,32.99,65.28,29.96,13.66,30.81,10.16
15606,39.72,152.02,38.78,33.27,67.05,32.48,14.06,31.56,11.02
15607,37.91,136.62,40.16,32.09,64.57,28.46,13.7,28.06,10.12
15609,32.2,108.46,35.16,29.33,62.68,25.47,12.68,27.66,9.06
15612,32.28,104.28,34.57,29.84,59.53,26.85,12.87,27.98,9.45
15617,34.72,118.36,37.6,28.66,58.86,26.22,13.07,25.65,9.33
15619,38.5,158.4,39.65,34.84,66.06,32.99,14.8,31.56,10.94
15621,39.49,164.78,41.42,33.46,67.24,32.72,13.9,30.1,10.67
15627,33.07,125.84,37.95,32.44,62.8,28.31,13.27,29.12,9.76
15633,36.1,137.06,38.54,32.95,66.02,27.87,13.58,29.79,9.84
15636,34.33,119.24,37.8,29.37,61.38,26.81,12.36,27.39,9.49
15637,34.57,124.74,38.15,30.04,61.89,27.17,13.23,27.94,9.65
15640,32.6,121.66,35.71,32.6,64.06,28.07,13.5,29.39,9.57
15642,35.0,137.06,37.4,34.13,69.69,26.54,13.54,32.07,9.45
15643,38.62,148.72,38.27,31.97,64.76,31.85,14.37,28.72,10.71
15647,35.94,137.06,36.77,34.33,67.05,28.11,13.86,32.74,10.83
15648,32.36,109.12,34.13,30.51,62.13,24.45,12.72,28.61,9.53
15652,41.18,132.88,36.89,29.84,59.61,31.14,12.56,27.11,9.96
15654,41.73,164.34,40.83,33.58,66.02,36.18,14.84,29.24,10.43
15655,34.25,121.88,36.85,31.54,63.11,26.54,13.54,28.45,9.84
15656,34.29,115.28,35.28,30.43,64.41,25.24,13.07,28.37,9.06
15657,36.65,146.08,39.61,32.05,64.72,30.2,14.49,29.63,10.24
15661,33.27,129.36,38.46,31.89,66.14,27.09,13.15,30.85,9.84
15662,38.31,138.16,37.64,32.4,63.78,30.55,14.57,30.22,9.96
15663,37.09,131.56,38.27,30.04,62.17,29.21,13.58,28.02,9.65
15665,35.08,160.82,40.31,31.97,68.27,29.69,14.17,30.42,10.47
15667,32.72,121.88,37.01,30.91,60.83,26.34,12.4,29.31,9.76
15935,35.87,133.76,36.22,32.8,65.55,28.54,14.06,31.17,10.35
15940,35.98,141.68,39.45,30.35,61.69,31.54,13.82,27.35,10.24
15959,35.87,133.98,37.44,30.31,63.46,27.72,13.74,28.53,10.35
15977,32.99,119.46,37.6,29.8,59.57,27.56,12.95,27.86,9.49
15980,37.91,154.0,40.43,33.74,65.24,29.06,14.09,30.3,10.31
15981,36.18,123.86,36.65,30.16,62.13,28.07,13.78,27.31,9.76
15983,34.37,120.12,35.51,32.72,65.24,25.59,13.5,30.38,9.53
15985,38.43,126.28,37.44,29.72,58.74,29.13,13.31,26.05,9.76
16011,45.12,210.54,44.37,35.28,67.36,36.02,14.57,31.64,11.89
16034,33.15,118.14,35.79,29.96,61.61,27.4,13.78,28.29,9.45
16036,34.33,119.68,35.24,29.41,60.04,26.77,12.72,27.66,10.12
16045,35.43,147.62,38.35,32.32,68.43,28.35,13.39,32.54,10.59
16048,40.08,156.64,39.41,34.17,67.64,32.76,14.88,31.68,10.2
16051,34.61,131.12,36.5,30.47,63.07,27.48,14.29,26.64,9.92
16053,35.63,142.34,39.45,29.65,65.63,27.8,14.17,29.28,9.96
16057,34.72,127.6,37.64,30.71,61.42,27.83,13.19,27.5,9.45
16059,37.09,143.66,39.69,30.79,62.91,28.86,12.8,28.33,10.91
16063,37.4,130.68,35.75,32.83,66.3,25.71,14.02,30.3,10.43
16066,34.65,117.48,35.39,30.28,61.3,24.61,13.58,28.53,9.8
16069,33.86,128.26,35.31,31.81,65.2,26.54,13.7,31.48,9.72
16073,32.68,107.14,33.39,29.45,59.88,24.17,13.15,27.35,9.29
16074,37.83,120.56,35.24,29.57,59.33,30.91,13.19,25.69,9.33
16076,32.76,102.3,34.69,27.87,57.99,25.35,12.36,26.17,8.66
16080,36.14,134.42,37.36,32.28,65.0,27.83,13.66,29.59,9.84
16082,39.45,170.5,42.28,34.33,66.34,31.89,13.9,30.97,10.91
16083,36.26,125.18,36.14,30.12,62.44,28.35,13.31,29.16,9.84
16087,37.17,135.3,38.5,30.28,63.98,28.27,13.62,27.54,10.35
16125,40.12,162.14,40.51,34.09,69.41,32.4,14.57,33.65,10.63
16126,38.15,144.32,40.12,29.84,61.97,33.23,13.78,27.19,10.04
16128,35.91,142.12,40.87,31.06,65.16,28.54,13.39,27.62,9.96
16130,34.17,123.86,38.58,31.73,62.4,27.28,13.35,29.12,9.84
16131,35.67,145.86,38.86,31.77,65.91,29.45,13.46,29.98,10.31
16136,37.52,155.76,40.16,34.25,67.05,31.26,14.21,30.57,10.63
16138,37.01,141.68,36.97,33.19,65.2,27.99,13.98,30.81,10.24
16139,32.87,118.58,34.72,30.16,61.3,25.55,13.66,28.49,10.16
16145,32.17,121.0,36.3,29.84,61.73,26.85,13.27,27.58,10.24
16148,35.83,124.74,36.61,31.93,62.68,26.06,12.76,29.12,9.88
16149,33.98,118.58,34.53,30.51,62.09,25.83,12.87,28.53,10.04
16364,34.02,114.4,34.96,31.26,60.94,25.31,13.7,28.8,9.65
16369,36.18,144.98,38.54,33.54,68.94,27.87,14.06,31.76,10.39
16375,37.24,156.64,40.16,31.61,64.09,30.55,13.86,28.57,10.83
16379,38.82,136.18,39.06,28.31,58.9,34.96,14.76,26.52,9.8
16380,32.48,113.52,36.81,30.59,62.8,25.43,12.4,29.91,9.69
16382,38.86,140.14,39.17,30.71,63.23,30.67,13.46,28.37,10.24
16383,34.02,128.26,34.65,32.6,67.72,26.93,13.62,31.28,9.84
16384,37.32,155.1,41.06,34.02,66.77,28.74,14.33,29.63,10.39
16398,36.02,139.48,39.33,32.83,65.43,27.87,13.78,30.38,9.8
16401,37.05,152.02,38.98,34.84,69.96,28.31,14.17,32.66,10.08
16402,33.15,102.52,34.02,29.13,59.84,25.51,13.07,26.36,9.65
16411,37.83,130.02,37.48,30.71,61.81,31.73,13.58,26.52,9.65
16415,35.0,142.78,38.98,33.82,65.16,27.72,13.58,31.91,10.87
16418,36.02,125.18,36.42,31.54,63.39,28.31,13.31,28.76,9.76
16430,34.41,120.56,36.61,30.39,62.17,25.08,12.76,28.72,9.65
16431,35.75,135.52,37.91,32.28,64.29,29.41,13.78,29.16,10.31
16449,32.28,119.46,37.4,32.83,63.19,26.5,13.46,30.18,9.61
16453,34.69,119.46,36.65,31.26,66.02,26.42,13.03,31.01,9.02
16455,30.0,109.12,35.55,30.59,64.09,24.49,12.8,28.92,9.06
16459,37.72,144.98,38.23,31.69,61.57,31.46,13.7,28.53,11.81
16479,32.2,102.52,32.13,31.46,63.23,26.06,14.13,31.24,9.53
16506,35.47,116.6,37.83,29.45,60.51,27.36,13.43,25.97,8.98
17180,34.33,133.1,38.03,30.75,62.72,29.84,13.78,28.69,9.84
17183,38.19,156.2,39.8,32.83,64.8,31.38,14.29,30.34,9.96
17186,35.87,137.5,39.13,31.54,63.03,28.43,13.23,29.55,10.04
17199,34.02,123.2,36.93,29.96,63.11,27.09,13.03,28.61,9.41
17201,33.58,133.1,38.35,32.91,67.32,26.61,13.39,31.2,9.69
17217,34.8,139.48,38.27,32.05,65.75,26.42,14.02,30.57,10.12
17218,37.44,136.18,35.91,32.72,64.09,32.52,13.74,30.85,10.04
17220,37.09,135.52,36.97,33.62,65.79,28.98,14.21,30.61,9.65
17228,34.33,144.32,37.8,31.77,63.23,27.76,13.19,28.96,11.18
17235,36.34,143.22,40.91,31.73,62.13,27.13,12.91,28.69,9.92
17236,30.91,106.7,36.65,30.12,61.14,24.65,12.2,27.62,8.9
17240,35.83,141.02,38.78,31.38,64.57,29.45,13.7,28.65,10.0
17250,37.83,144.32,37.56,32.09,65.08,31.02,14.29,28.88,9.72
17457,35.55,129.58,38.58,30.47,62.83,27.48,13.39,27.39,10.0
17458,38.23,161.7,40.51,33.19,66.57,31.89,14.25,30.61,10.63
17459,40.79,178.42,43.43,33.39,65.12,35.59,14.37,29.55,10.94
17460,32.83,117.92,36.3,29.49,62.32,24.21,13.07,27.11,9.8
17462,36.34,139.48,37.24,31.46,67.24,27.95,13.54,30.34,10.39
17463,35.67,136.4,37.24,31.1,64.13,30.31,14.29,28.61,9.96
17464,36.42,140.36,39.06,31.22,64.96,27.76,13.98,28.13,9.61
17465,32.91,126.28,38.54,30.63,61.93,27.36,12.91,27.54,9.29
17467,35.47,128.92,36.61,30.12,62.32,28.54,12.99,27.74,9.69
17468,36.81,151.8,41.54,32.8,64.65,28.62,12.6,31.36,10.24
17470,32.6,128.7,35.31,33.39,69.45,26.3,13.27,34.35,9.65
17472,27.99,94.6,33.5,30.12,60.24,23.86,12.6,27.43,8.43
17473,32.24,121.0,36.65,29.53,61.3,27.24,12.99,26.83,9.76
17475,32.64,104.28,35.43,28.35,58.39,25.63,12.56,25.38,9.41
17478,37.36,141.24,38.35,31.3,66.22,28.43,13.54,28.96,9.92
17479,29.29,92.84,32.68,30.24,62.05,22.95,11.73,29.39,8.66
17480,35.43,133.1,38.82,31.54,64.8,27.6,13.39,28.29,10.04
17481,36.5,159.5,40.2,33.27,69.76,27.91,14.09,31.28,10.98
17482,35.63,142.34,37.44,34.84,69.13,27.4,13.9,32.39,9.84
17483,39.84,155.32,41.26,32.95,64.49,32.28,13.94,29.47,9.96
17487,34.72,139.7,39.33,31.61,62.8,28.98,12.83,29.59,10.08
17489,37.09,140.36,38.31,31.77,63.07,28.15,13.23,28.57,10.04
17490,41.34,182.6,41.57,34.02,68.98,32.83,14.09,32.9,11.26
17493,37.64,179.96,43.43,33.35,65.79,31.97,15.0,30.89,10.98
17494,36.61,139.92,35.04,33.07,66.42,29.33,14.57,31.52,10.59
17498,32.64,119.02,35.87,30.55,61.02,27.36,13.62,27.5,9.8
17502,34.88,135.3,37.6,32.91,66.81,26.77,14.57,29.75,10.43
17504,34.57,139.04,36.61,33.5,68.15,27.91,13.11,31.52,9.92
17505,35.0,130.46,38.15,30.79,62.28,27.2,13.86,27.7,9.53
17508,36.46,136.62,39.13,31.81,65.24,27.83,13.23,30.1,9.57
17520,34.84,127.38,37.4,30.24,62.2,28.27,13.86,27.39,10.16
17530,38.78,126.72,37.13,31.18,62.05,30.63,13.54,29.67,9.57
17535,34.17,156.42,40.0,34.09,67.44,27.68,13.11,33.21,10.24
17536,34.96,130.68,37.09,32.76,69.61,27.8,13.86,33.45,9.65
17545,37.32,149.6,39.65,31.93,64.45,30.35,13.98,29.2,10.55
17748,33.07,129.8,36.54,32.99,67.24,26.1,12.95,30.81,10.04
17757,34.57,131.34,36.73,31.5,65.04,27.09,13.07,30.18,10.79
17760,34.96,135.74,37.48,34.13,67.4,26.38,14.02,31.99,9.69
17768,35.2,126.06,37.68,28.11,61.69,27.32,12.83,25.89,9.8
17770,36.18,144.76,38.54,33.23,67.17,28.62,13.9,30.57,9.96
17781,36.38,135.3,38.86,32.8,62.68,31.26,13.31,29.39,9.61
17793,37.8,168.3,40.08,34.49,69.41,32.17,14.41,32.46,11.1
17807,37.52,136.4,39.29,30.75,63.82,28.74,12.91,27.78,10.39
17832,37.72,161.48,42.4,33.35,67.2,29.88,14.8,29.91,10.55
17833,36.69,150.92,40.08,32.91,66.5,30.47,13.39,30.06,10.39
17848,36.73,132.66,36.73,32.17,63.23,28.03,13.74,28.8,10.28
17860,40.71,185.9,44.25,34.21,66.77,33.66,14.45,30.38,11.42
17863,32.99,111.76,33.7,32.83,62.91,26.69,12.64,29.98,9.61
17864,37.83,161.26,40.04,33.19,68.15,31.26,13.11,31.83,10.39
17865,33.86,130.02,36.69,33.62,67.2,26.81,14.25,31.48,9.88
17872,38.62,166.32,41.26,32.28,65.63,34.02,13.78,29.63,10.24
17878,33.74,124.96,38.31,28.86,58.46,28.78,12.87,25.54,10.08
17886,38.74,139.92,36.85,31.3,62.83,30.51,13.23,28.8,10.24
17889,35.63,143.88,40.35,32.05,64.02,29.72,14.37,29.2,10.28
17890,38.74,153.12,39.76,32.28,64.61,32.48,13.98,30.54,10.0
17892,35.2,127.38,40.39,30.31,59.45,27.56,13.03,27.19,9.37
17894,39.02,168.74,40.79,34.53,68.82,32.99,14.06,32.74,10.55
17897,33.03,112.42,35.59,30.51,60.87,25.47,12.52,27.43,9.49
17911,35.2,132.66,39.33,31.22,63.43,27.56,12.64,28.13,9.72
17913,36.77,132.0,36.54,32.95,64.65,27.09,13.43,31.17,10.04
17914,38.62,152.68,39.09,32.83,65.87,30.79,13.74,31.17,10.16
17916,30.98,91.08,32.64,29.92,60.98,23.66,12.32,28.02,8.58
17918,37.36,155.54,40.67,33.15,67.2,27.72,13.43,29.55,10.83
17932,30.31,103.4,33.15,32.17,61.97,24.25,12.83,29.2,9.21
17934,36.42,139.26,38.27,30.75,61.26,29.13,13.62,27.62,10.04
17936,33.94,119.02,36.89,30.75,58.62,27.68,12.91,26.83,9.69
17937,33.9,122.76,36.46,30.35,63.23,27.32,12.36,28.53,9.13
17938,32.91,105.82,35.16,27.24,58.39,25.47,12.09,25.14,8.82
17939,36.34,140.36,37.64,31.57,62.4,29.25,13.27,28.45,10.24
17940,38.07,158.4,41.42,31.89,63.39,35.79,13.74,29.83,10.51
17941,37.91,150.92,39.45,33.78,68.39,27.8,13.7,32.27,10.0
17942,36.06,143.66,40.08,30.67,61.57,28.23,13.39,27.54,10.55
17943,40.43,137.94,38.39,30.24,58.86,31.65,13.82,25.38,10.04
17944,40.55,158.4,41.61,31.97,61.81,33.74,13.43,29.35,10.0
17945,32.64,124.52,35.16,33.66,69.13,26.1,13.27,32.86,9.92
17946,38.23,166.1,39.29,34.76,70.16,30.67,14.49,34.91,10.55
17947,30.91,93.72,32.87,29.29,58.98,22.36,12.24,27.07,9.06
17951,37.4,144.1,39.72,30.51,66.22,29.02,12.6,29.67,9.65
17956,33.39,127.38,35.04,33.82,65.51,25.91,12.91,31.99,9.92
17970,36.42,135.74,38.43,30.71,62.83,27.95,13.98,28.61,10.63
17973,33.35,125.4,38.19,31.3,62.05,26.3,12.76,29.24,9.84
17976,37.72,150.26,41.42,30.83,62.24,30.08,14.21,27.39,9.84
17979,34.61,121.66,35.83,30.31,63.5,27.99,13.31,29.71,9.53
17981,36.02,132.88,36.5,33.07,64.25,28.62,13.31,31.09,10.12
17985,34.92,138.38,35.91,32.48,67.05,27.05,14.57,30.26,10.31
17990,36.85,140.36,38.74,30.31,63.5,30.67,13.94,27.7,10.39
17996,39.17,151.58,39.57,31.46,62.95,31.65,13.58,27.58,10.75
18000,37.4,142.56,39.21,31.38,62.52,29.41,13.5,28.45,10.04
18004,39.57,146.08,38.54,32.72,63.9,28.58,13.58,29.67,9.84
18011,35.59,123.86,34.84,29.69,62.99,26.89,12.56,29.51,9.72
18016,34.65,135.52,38.27,30.98,62.99,27.4,13.66,29.43,10.35
18019,38.19,149.82,40.31,32.2,64.37,31.65,13.74,31.76,10.71
18037,36.89,143.0,36.97,33.7,70.35,28.15,14.76,33.96,10.0
18051,36.89,144.98,40.0,30.39,63.39,29.41,12.95,28.25,9.96
18052,36.14,129.58,37.17,31.5,60.39,28.39,13.07,27.78,10.24
18053,35.59,155.54,38.46,34.76,70.59,30.12,13.15,34.59,10.35
18054,33.27,109.78,34.41,28.94,59.65,25.87,12.83,27.43,9.37
19170,42.09,162.36,39.53,32.6,64.57,35.04,14.53,29.12,10.47
19171,37.13,143.88,37.52,33.7,64.17,31.02,14.21,30.34,10.39
19172,35.87,119.02,36.34,29.76,59.92,29.33,14.25,28.61,9.45
19173,35.2,127.6,38.62,29.92,62.01,29.02,13.54,27.74,9.92
19174,31.02,113.08,36.3,30.79,63.5,24.84,12.87,28.96,9.92
19246,36.42,128.48,38.9,30.39,60.75,29.09,13.54,26.99,10.24
19255,33.11,113.3,34.8,30.47,63.66,24.29,12.91,28.09,9.25
19257,37.64,143.88,37.4,32.91,63.9,33.07,14.76,30.38,10.04
19258,34.69,135.74,39.09,30.98,63.27,28.11,13.54,29.31,9.96
19261,32.72,115.72,37.01,29.92,60.51,26.93,13.58,26.44,8.98
19262,31.3,97.9,32.8,29.49,60.83,24.21,12.4,26.56,8.98
19263,34.8,146.08,39.88,33.15,68.62,28.94,13.11,33.37,10.12
19267,33.46,122.98,36.14,31.77,63.46,27.48,13.5,29.63,9.96
19272,35.98,155.76,40.87,33.03,67.17,28.74,13.7,32.46,10.12
19273,35.55,124.3,36.69,31.5,64.37,26.38,13.39,29.35,9.96
19274,31.93,108.68,36.57,31.06,61.54,23.5,12.44,28.09,8.86
19279,34.65,119.68,37.4,30.2,61.77,27.48,12.99,27.39,9.76
19282,34.53,112.86,34.49,31.26,61.1,27.01,12.4,29.51,9.17
19289,33.82,115.06,33.82,31.1,62.91,26.73,12.95,27.98,9.84
19290,31.93,110.0,34.17,29.8,60.16,26.5,12.91,27.31,9.37
19303,39.8,181.94,44.06,32.6,65.12,33.5,14.29,29.59,10.43
19304,36.1,150.26,39.65,33.9,64.76,28.9,14.06,31.48,10.71
19305,35.83,124.3,37.13,32.24,62.13,28.46,13.07,28.8,10.0
19307,34.72,125.4,35.75,31.61,65.28,28.31,13.31,31.2,9.76
19311,40.24,159.72,40.98,30.79,60.55,32.8,14.96,26.48,10.94
19312,34.33,117.04,35.12,30.55,61.57,25.87,13.07,27.54,9.96
19357,38.31,155.98,38.46,31.85,63.94,31.61,14.09,28.06,10.83
19367,37.91,164.56,41.85,33.19,68.5,28.54,14.09,30.34,10.12
19370,35.87,133.76,39.17,31.42,62.01,30.28,14.06,28.65,9.61
19373,32.32,117.92,35.63,31.61,63.39,26.54,13.31,29.39,9.41
19381,36.65,145.2,40.47,31.69,64.65,29.61,13.86,28.76,10.31
19382,36.18,160.16,40.47,32.72,67.13,29.65,14.88,30.38,9.96
19388,35.98,115.28,37.05,29.02,61.46,28.23,12.52,27.9,8.9
19390,37.01,128.7,35.55,32.64,64.06,29.25,13.43,29.94,10.24
19394,33.03,122.76,35.35,30.91,66.22,26.97,13.9,30.42,9.76
19678,35.59,170.5,42.52,36.5,69.69,30.28,14.17,33.84,10.24
19686,35.35,142.78,38.94,32.44,66.34,27.4,13.98,30.57,10.12
19691,35.51,151.14,38.86,32.87,65.75,29.45,13.39,30.38,9.76
19699,37.09,133.98,38.58,31.1,61.42,29.72,13.74,27.82,10.31
19700,36.69,137.28,37.91,31.3,63.11,29.76,13.5,28.41,9.88
19701,35.08,133.54,37.28,31.22,63.46,26.85,13.5,27.74,10.24
19704,37.64,147.62,39.84,30.04,63.11,30.04,13.62,26.2,10.24
19765,38.62,164.78,41.42,31.81,65.83,33.27,13.82,29.91,10.51
19772,36.46,145.2,38.39,33.62,65.87,28.82,13.46,30.89,10.75
19773,34.8,135.3,35.75,34.61,68.74,26.65,14.61,34.08,9.92
19779,36.38,132.66,37.64,31.3,61.81,29.72,14.09,28.21,10.35
19811,36.06,149.38,40.79,31.26,65.67,29.69,13.11,30.22,9.57
19813,31.34,113.3,34.88,30.67,65.83,23.94,12.2,30.22,9.37
